,latitude,longitude,location
0,40.72743711,-73.94977116,"(40.72743711, -73.94977116)"
1,40.78884616,-73.94993984,"(40.78884616, -73.94993984)"
2,40.62665567,-74.0011271,"(40.62665567, -74.0011271)"
3,40.70828338,-73.89781901,"(40.70828338, -73.89781901)"
4,40.71044708,-73.95818632,"(40.71044708, -73.95818632)"
5,40.70970736,-73.82902309,"(40.70970736, -73.82902309)"
6,40.64025949,-73.96238973,"(40.64025949, -73.96238973)"
7,40.79033536,-73.96741917,"(40.79033536, -73.96741917)"
8,40.64317051,-73.96391478,"(40.64317051, -73.96391478)"
9,40.78568598,-73.95636497,"(40.78568598, -73.95636497)"
10,40.76946629,-73.892696,"(40.76946629, -73.892696)"
11,40.72274475,-73.86283613,"(40.72274475, -73.86283613)"
12,40.70819598,-73.94135721,"(40.70819598, -73.94135721)"
13,40.68789207,-73.93539402,"(40.68789207, -73.93539402)"
14,40.72835668,-73.77965865,"(40.72835668, -73.77965865)"
15,40.76903349,-73.89817789,"(40.76903349, -73.89817789)"
16,40.83474265,-73.86391819,"(40.83474265, -73.86391819)"
17,40.75662223,-73.89023382,"(40.75662223, -73.89023382)"
18,40.72413233,-73.99307669,"(40.72413233, -73.99307669)"
19,40.72779652,-73.95071267,"(40.72779652, -73.95071267)"
20,40.76518193,-73.77797223,"(40.76518193, -73.77797223)"
21,40.76023575,-73.91234141,"(40.76023575, -73.91234141)"
22,40.73266073,-73.7829126,"(40.73266073, -73.7829126)"
23,40.83997674,-73.8642996,"(40.83997674, -73.8642996)"
24,40.67587377,-73.86682769,"(40.67587377, -73.86682769)"
25,40.7137064,-73.94457395,"(40.7137064, -73.94457395)"
26,40.64740934,-74.02029026,"(40.64740934, -74.02029026)"
27,40.85776024,-73.89786003,"(40.85776024, -73.89786003)"
28,40.71652405,-73.94542414,"(40.71652405, -73.94542414)"
29,40.84843923,-73.8934494,"(40.84843923, -73.8934494)"
30,40.81490635,-73.81306663,"(40.81490635, -73.81306663)"
31,40.6063932,-73.93900315,"(40.6063932, -73.93900315)"
32,40.63108538,-73.82844577,"(40.63108538, -73.82844577)"
33,40.74603262,-73.9849137,"(40.74603262, -73.9849137)"
34,40.64006218,-73.96246676,"(40.64006218, -73.96246676)"
35,40.68630783,-73.76831951,"(40.68630783, -73.76831951)"
36,40.76299878,-73.91453489,"(40.76299878, -73.91453489)"
37,40.73015315,-73.98175992,"(40.73015315, -73.98175992)"
38,40.73020627,-73.9818854,"(40.73020627, -73.9818854)"
39,40.59020109,-74.1511948,"(40.59020109, -74.1511948)"
40,40.77505658,-73.94761824,"(40.77505658, -73.94761824)"
41,40.69968123,-73.91053886,"(40.69968123, -73.91053886)"
42,40.67716429,-73.89057793,"(40.67716429, -73.89057793)"
43,40.77763188,-73.98792434,"(40.77763188, -73.98792434)"
44,40.72407532,-73.86767447,"(40.72407532, -73.86767447)"
45,40.66792682,-73.95823937,"(40.66792682, -73.95823937)"
46,40.83424011,-73.92666445,"(40.83424011, -73.92666445)"
47,40.75742605,-73.91465764,"(40.75742605, -73.91465764)"
48,40.71922264,-73.98602844,"(40.71922264, -73.98602844)"
49,40.6453758,-73.95252639,"(40.6453758, -73.95252639)"
50,40.73346497,-73.85746257,"(40.73346497, -73.85746257)"
51,40.7918488,-73.96807853,"(40.7918488, -73.96807853)"
52,40.78528028,-73.8436239,"(40.78528028, -73.8436239)"
53,40.70102142,-73.91299399,"(40.70102142, -73.91299399)"
54,40.70089295,-73.91312532,"(40.70089295, -73.91312532)"
55,40.70694947,-73.90337041,"(40.70694947, -73.90337041)"
56,40.66665338,-73.75514536,"(40.66665338, -73.75514536)"
57,40.7557836,-74.00552213,"(40.7557836, -74.00552213)"
58,40.76606804,-73.78333092,"(40.76606804, -73.78333092)"
59,40.61194462,-73.96762363,"(40.61194462, -73.96762363)"
60,40.72615958,-73.94969477,"(40.72615958, -73.94969477)"
61,40.68331171,-73.94366908,"(40.68331171, -73.94366908)"
62,40.64856793,-73.83745094,"(40.64856793, -73.83745094)"
63,40.72448131,-73.86690985,"(40.72448131, -73.86690985)"
64,40.70181021,-73.90918359,"(40.70181021, -73.90918359)"
65,40.61444482,-73.96524574,"(40.61444482, -73.96524574)"
66,40.68758795,-74.00073729,"(40.68758795, -74.00073729)"
67,40.59855607,-73.76648081,"(40.59855607, -73.76648081)"
68,40.76591959,-73.76798642,"(40.76591959, -73.76798642)"
69,40.67769697,-73.95175698,"(40.67769697, -73.95175698)"
70,40.71601652,-73.94795451,"(40.71601652, -73.94795451)"
71,40.75601921,-73.88930598,"(40.75601921, -73.88930598)"
72,40.70808836,-73.96547368,"(40.70808836, -73.96547368)"
73,40.7080782,-73.9653845,"(40.7080782, -73.9653845)"
74,40.66343831,-73.75761355,"(40.66343831, -73.75761355)"
75,40.70999292,-73.90739963,"(40.70999292, -73.90739963)"
76,40.72394456,-73.86082011,"(40.72394456, -73.86082011)"
77,40.60004104,-74.08142656,"(40.60004104, -74.08142656)"
78,40.67997222,-73.89340549,"(40.67997222, -73.89340549)"
79,40.60153947,-73.73861603,"(40.60153947, -73.73861603)"
80,40.62817879,-74.1564573,"(40.62817879, -74.1564573)"
81,40.76982198,-73.90051149,"(40.76982198, -73.90051149)"
82,40.66194757,-73.7513238,"(40.66194757, -73.7513238)"
83,40.71188014,-73.94865555,"(40.71188014, -73.94865555)"
84,40.78282574,-73.91549575,"(40.78282574, -73.91549575)"
85,40.61703769,-73.82326956,"(40.61703769, -73.82326956)"
86,40.61718023,-73.82338551,"(40.61718023, -73.82338551)"
87,40.6246783,-73.82661584,"(40.6246783, -73.82661584)"
88,40.62483922,-73.82666177,"(40.62483922, -73.82666177)"
89,40.69615701,-73.86152677,"(40.69615701, -73.86152677)"
90,40.69674706,-73.85851823,"(40.69674706, -73.85851823)"
