,latitude,longitude,location
0,40.691772,-73.78239,"(40.691772, -73.78239)"
1,40.849236,-73.92371,"(40.849236, -73.92371)"
2,40.730957,-73.85626,"(40.730957, -73.85626)"
3,40.682987,-73.78614,"(40.682987, -73.78614)"
4,40.636265,-73.94802,"(40.636265, -73.94802)"
5,40.744186,-73.991875,"(40.744186, -73.991875)"
6,40.71861,-73.99527,"(40.71861, -73.99527)"
7,40.742813,-73.98865,"(40.742813, -73.98865)"
8,40.77855,-73.951256,"(40.77855, -73.951256)"
9,40.75529,-73.99493,"(40.75529, -73.99493)"
10,40.820473,-73.92137,"(40.820473, -73.92137)"
11,40.86177,-73.91848,"(40.86177, -73.91848)"
12,40.737263,-73.85186,"(40.737263, -73.85186)"
13,40.696384,-73.83294,"(40.696384, -73.83294)"
14,40.846577,-73.913155,"(40.846577, -73.913155)"
15,40.804066,-73.93117,"(40.804066, -73.93117)"
16,40.747055,-73.71194,"(40.747055, -73.71194)"
17,40.741028,-73.93432,"(40.741028, -73.93432)"
18,40.895374,-73.86356,"(40.895374, -73.86356)"
19,40.624798,-73.94265,"(40.624798, -73.94265)"
20,40.689953,-73.826004,"(40.689953, -73.826004)"
21,40.601948,-73.99382,"(40.601948, -73.99382)"
22,40.725014,-73.997116,"(40.725014, -73.997116)"
23,40.790855,-73.82215,"(40.790855, -73.82215)"
24,40.69718,-73.80325,"(40.69718, -73.80325)"
25,40.75455,-73.74317,"(40.75455, -73.74317)"
26,40.630825,-74.10345,"(40.630825, -74.10345)"
27,40.68023,-73.82122,"(40.68023, -73.82122)"
28,40.66743,-73.76676,"(40.66743, -73.76676)"
29,40.567394,-74.15229,"(40.567394, -74.15229)"
30,40.77008,-73.923904,"(40.77008, -73.923904)"
31,40.627167,-74.07595,"(40.627167, -74.07595)"
32,40.764267,-73.722946,"(40.764267, -73.722946)"
33,40.688904,-73.980934,"(40.688904, -73.980934)"
34,40.62893,-73.971375,"(40.62893, -73.971375)"
35,40.698463,-73.960205,"(40.698463, -73.960205)"
36,40.85206,-73.934784,"(40.85206, -73.934784)"
38,40.657734,-73.88315,"(40.657734, -73.88315)"
39,40.650703,-74.00449,"(40.650703, -74.00449)"
40,40.826622,-73.930984,"(40.826622, -73.930984)"
41,40.8188,-73.95603,"(40.8188, -73.95603)"
42,40.60398,-74.11539,"(40.60398, -74.11539)"
43,40.726524,-73.99585,"(40.726524, -73.99585)"
45,40.817352,-73.88339,"(40.817352, -73.88339)"
46,40.673843,-73.92509,"(40.673843, -73.92509)"
47,40.666958,-73.99219,"(40.666958, -73.99219)"
48,40.869347,-73.9075,"(40.869347, -73.9075)"
49,40.612377,-74.13324,"(40.612377, -74.13324)"
50,40.853714,-73.92681,"(40.853714, -73.92681)"
51,40.73228,-73.85183,"(40.73228, -73.85183)"
52,40.74893,-73.87944,"(40.74893, -73.87944)"
54,40.64647,-73.88022,"(40.64647, -73.88022)"
56,40.671555,-73.92807,"(40.671555, -73.92807)"
57,40.71517,-73.8279,"(40.71517, -73.8279)"
58,40.771576,-73.87616,"(40.771576, -73.87616)"
59,40.552116,-74.19074,"(40.552116, -74.19074)"
61,40.69874,-73.89305,"(40.69874, -73.89305)"
62,40.844196,-73.88865,"(40.844196, -73.88865)"
63,40.637196,-74.00779,"(40.637196, -74.00779)"
64,40.632885,-73.94771,"(40.632885, -73.94771)"
65,40.76217,-73.7568,"(40.76217, -73.7568)"
66,40.804745,-73.91194,"(40.804745, -73.91194)"
67,40.578426,-74.19109,"(40.578426, -74.19109)"
68,40.89591,-73.8448,"(40.89591, -73.8448)"
69,40.742825,-73.85393,"(40.742825, -73.85393)"
70,40.600204,-74.00284,"(40.600204, -74.00284)"
71,40.729736,-73.833725,"(40.729736, -73.833725)"
72,40.713055,-74.00723,"(40.713055, -74.00723)"
73,40.789227,-73.80462,"(40.789227, -73.80462)"
74,40.686226,-73.9124,"(40.686226, -73.9124)"
75,40.559383,-74.15393,"(40.559383, -74.15393)"
76,40.703224,-73.82055,"(40.703224, -73.82055)"
77,40.835888,-73.88924,"(40.835888, -73.88924)"
78,40.666946,-73.79712,"(40.666946, -73.79712)"
79,40.75898,-73.99595,"(40.75898, -73.99595)"
80,40.69203,-73.94565,"(40.69203, -73.94565)"
81,40.6348,-74.13556,"(40.6348, -74.13556)"
82,40.602123,-74.18793,"(40.602123, -74.18793)"
83,40.76593,-73.99088,"(40.76593, -73.99088)"
