,latitude,longitude,location
0,40.782108,-73.9557918,"(40.782108, -73.9557918)"
1,40.8738167,-73.8812545,"(40.8738167, -73.8812545)"
2,40.792303,-73.8072277,"(40.792303, -73.8072277)"
3,40.6382311,-73.9577067,"(40.6382311, -73.9577067)"
4,40.8100528,-73.9251435,"(40.8100528, -73.9251435)"
5,40.6525385,-73.9236661,"(40.6525385, -73.9236661)"
6,40.7333004,-73.8252269,"(40.7333004, -73.8252269)"
8,40.812739,-73.9376183,"(40.812739, -73.9376183)"
9,40.6613192,-73.9426871,"(40.6613192, -73.9426871)"
10,40.8394246,-73.8729203,"(40.8394246, -73.8729203)"
12,40.8618642,-73.9127392,"(40.8618642, -73.9127392)"
13,40.6695546,-73.9449618,"(40.6695546, -73.9449618)"
14,40.6617959,-73.7346447,"(40.6617959, -73.7346447)"
15,40.8329512,-73.8665475,"(40.8329512, -73.8665475)"
16,40.6673885,-73.7710876,"(40.6673885, -73.7710876)"
17,40.6089098,-74.0144818,"(40.6089098, -74.0144818)"
20,40.8783825,-73.8242127,"(40.8783825, -73.8242127)"
21,40.7044119,-73.9865687,"(40.7044119, -73.9865687)"
23,40.7015271,-73.9867496,"(40.7015271, -73.9867496)"
24,40.8412963,-73.8827871,"(40.8412963, -73.8827871)"
27,40.7549741,-73.9765171,"(40.7549741, -73.9765171)"
28,40.8458491,-73.9027267,"(40.8458491, -73.9027267)"
29,40.7171485,-73.8624253,"(40.7171485, -73.8624253)"
30,40.7481563,-73.8722212,"(40.7481563, -73.8722212)"
31,40.6959932,-73.983213,"(40.6959932, -73.983213)"
32,40.8100528,-73.9251435,"(40.8100528, -73.9251435)"
33,40.7432748,-73.7757084,"(40.7432748, -73.7757084)"
34,40.7631147,-73.9996498,"(40.7631147, -73.9996498)"
35,40.6174032,-73.9994885,"(40.6174032, -73.9994885)"
36,40.6543162,-73.9221576,"(40.6543162, -73.9221576)"
37,40.7466186,-73.9938142,"(40.7466186, -73.9938142)"
38,40.8253967,-73.8832776,"(40.8253967, -73.8832776)"
40,40.5937172,-74.084786,"(40.5937172, -74.084786)"
41,40.6892445,-73.9887208,"(40.6892445, -73.9887208)"
42,40.7450578,-73.9786065,"(40.7450578, -73.9786065)"
43,40.7521597,-73.9874902,"(40.7521597, -73.9874902)"
44,40.674396,-73.8965093,"(40.674396, -73.8965093)"
45,40.7465954,-73.856637,"(40.7465954, -73.856637)"
46,40.7313217,-73.9886127,"(40.7313217, -73.9886127)"
49,40.6802546,-73.9821209,"(40.6802546, -73.9821209)"
50,40.752316,-73.9859454,"(40.752316, -73.9859454)"
51,40.696197,-73.9887629,"(40.696197, -73.9887629)"
53,40.8533472,-73.881667,"(40.8533472, -73.881667)"
54,40.6741611,-73.7275548,"(40.6741611, -73.7275548)"
55,40.7158555,-73.9949534,"(40.7158555, -73.9949534)"
56,40.8235793,-73.914166,"(40.8235793, -73.914166)"
