,latitude,longitude,location
0,40.763733,-73.962074,"(40.763733, -73.962074)"
1,40.85169,-73.95238,"(40.85169, -73.95238)"
2,40.7968,-73.929375,"(40.7968, -73.929375)"
4,40.843857,-73.83044,"(40.843857, -73.83044)"
5,40.815342,-73.93067,"(40.815342, -73.93067)"
6,40.832333,-73.884735,"(40.832333, -73.884735)"
7,40.726006,-73.75173,"(40.726006, -73.75173)"
8,40.678722,-73.952995,"(40.678722, -73.952995)"
9,40.614845,-73.95654,"(40.614845, -73.95654)"
10,40.60459,-74.02212,"(40.60459, -74.02212)"
11,40.68319,-73.8663,"(40.68319, -73.8663)"
12,40.72545,-73.837776,"(40.72545, -73.837776)"
13,40.632385,-74.02147,"(40.632385, -74.02147)"
14,40.65993,-73.891655,"(40.65993, -73.891655)"
15,40.664375,-73.92376,"(40.664375, -73.92376)"
16,40.71528,-73.97648,"(40.71528, -73.97648)"
17,40.614227,-73.99901,"(40.614227, -73.99901)"
19,40.769955,-73.836426,"(40.769955, -73.836426)"
20,40.761036,-73.98702,"(40.761036, -73.98702)"
21,40.61439,-74.15767,"(40.61439, -74.15767)"
22,40.651276,-73.94003,"(40.651276, -73.94003)"
23,40.71349,-73.82906,"(40.71349, -73.82906)"
24,40.584976,-73.9434,"(40.584976, -73.9434)"
25,40.78628,-73.836075,"(40.78628, -73.836075)"
26,40.771656,-73.911514,"(40.771656, -73.911514)"
27,40.885757,-73.82837,"(40.885757, -73.82837)"
28,40.676743,-73.93316,"(40.676743, -73.93316)"
29,40.785763,-73.85237,"(40.785763, -73.85237)"
30,40.693733,-73.990456,"(40.693733, -73.990456)"
31,40.61037,-74.10148,"(40.61037, -74.10148)"
32,40.68405,-73.97746,"(40.68405, -73.97746)"
33,40.72125,-73.94285,"(40.72125, -73.94285)"
35,40.765182,-73.81414,"(40.765182, -73.81414)"
36,40.828114,-73.93107,"(40.828114, -73.93107)"
37,40.686436,-73.97816,"(40.686436, -73.97816)"
39,40.861107,-73.89028,"(40.861107, -73.89028)"
40,40.82256,-73.87101,"(40.82256, -73.87101)"
41,40.67062,-73.88262,"(40.67062, -73.88262)"
42,40.744072,-73.78216,"(40.744072, -73.78216)"
43,40.786938,-73.979294,"(40.786938, -73.979294)"
44,40.623356,-74.00784,"(40.623356, -74.00784)"
45,40.617275,-74.03359,"(40.617275, -74.03359)"
46,40.669876,-73.84741,"(40.669876, -73.84741)"
47,40.70616,-73.75747,"(40.70616, -73.75747)"
49,40.759624,-73.970085,"(40.759624, -73.970085)"
50,40.674934,-73.80186,"(40.674934, -73.80186)"
51,40.636414,-73.979294,"(40.636414, -73.979294)"
53,40.738605,-73.8124,"(40.738605, -73.8124)"
54,40.653805,-73.93061,"(40.653805, -73.93061)"
55,40.825573,-73.918465,"(40.825573, -73.918465)"
56,40.80785,-73.9536,"(40.80785, -73.9536)"
57,40.71379,-73.832565,"(40.71379, -73.832565)"
58,40.825504,-73.886086,"(40.825504, -73.886086)"
60,40.803425,-73.93309,"(40.803425, -73.93309)"
61,40.664616,-73.894875,"(40.664616, -73.894875)"
62,40.85162,-73.82653,"(40.85162, -73.82653)"
63,40.686367,-73.932755,"(40.686367, -73.932755)"
64,40.760754,-73.983536,"(40.760754, -73.983536)"
65,40.58428,-73.92529,"(40.58428, -73.92529)"
66,40.6335,-73.98052,"(40.6335, -73.98052)"
67,40.683094,-73.80576,"(40.683094, -73.80576)"
68,40.588924,-74.167625,"(40.588924, -74.167625)"
69,40.637863,-73.972786,"(40.637863, -73.972786)"
70,40.680965,-73.903175,"(40.680965, -73.903175)"
71,40.83168,-73.82712,"(40.83168, -73.82712)"
72,40.722286,-73.957466,"(40.722286, -73.957466)"
74,40.61983,-74.02957,"(40.61983, -74.02957)"
75,40.599422,-73.97192,"(40.599422, -73.97192)"
76,40.654133,-74.01169,"(40.654133, -74.01169)"
77,40.711227,-73.72826,"(40.711227, -73.72826)"
78,40.682056,-73.990875,"(40.682056, -73.990875)"
79,40.70313,-73.816795,"(40.70313, -73.816795)"
80,40.87831,-73.870155,"(40.87831, -73.870155)"
82,40.708073,-73.93025,"(40.708073, -73.93025)"
83,40.74413,-73.927055,"(40.74413, -73.927055)"
84,40.670887,-73.93649,"(40.670887, -73.93649)"
86,40.76376,-73.82894,"(40.76376, -73.82894)"
87,40.681805,-73.94987,"(40.681805, -73.94987)"
88,40.633858,-74.12596,"(40.633858, -74.12596)"
89,40.74788,-73.85731,"(40.74788, -73.85731)"
90,40.816196,-73.896,"(40.816196, -73.896)"
91,40.763042,-73.956535,"(40.763042, -73.956535)"
92,40.58369,-73.94808,"(40.58369, -73.94808)"
93,40.69825,-73.92997,"(40.69825, -73.92997)"
94,40.776638,-73.84531,"(40.776638, -73.84531)"
95,40.740875,-73.89962,"(40.740875, -73.89962)"
96,40.68049,-73.774704,"(40.68049, -73.774704)"
97,40.714027,-74.00933,"(40.714027, -74.00933)"
98,40.77077,-73.91727,"(40.77077, -73.91727)"
99,40.839615,-73.88443,"(40.839615, -73.88443)"
100,40.773335,-73.95506,"(40.773335, -73.95506)"
