,latitude,longitude,location
0,40.86905819000003,-73.87963173099996,"(40.86905819000003, -73.87963173099996)"
1,40.677366895000034,-73.84392019199998,"(40.677366895000034, -73.84392019199998)"
2,40.674885741000026,-73.96007501899999,"(40.674885741000026, -73.96007501899999)"
3,40.80879780500004,-73.91618413199996,"(40.80879780500004, -73.91618413199996)"
4,40.597796249000055,-73.79468553799995,"(40.597796249000055, -73.79468553799995)"
5,40.63358818100005,-73.93715330699996,"(40.63358818100005, -73.93715330699996)"
6,40.67185839800004,-73.93779204599997,"(40.67185839800004, -73.93779204599997)"
7,40.68773229400006,-73.93749012499995,"(40.68773229400006, -73.93749012499995)"
8,40.59403780700006,-73.75777869199999,"(40.59403780700006, -73.75777869199999)"
9,40.67348312300004,-73.80539763499996,"(40.67348312300004, -73.80539763499996)"
10,40.67066627200006,-73.95797590799998,"(40.67066627200006, -73.95797590799998)"
11,40.83113799000006,-73.91744603199999,"(40.83113799000006, -73.91744603199999)"
12,40.700888828000075,-73.76290483399998,"(40.700888828000075, -73.76290483399998)"
13,40.639063650000026,-73.89903954399995,"(40.639063650000026, -73.89903954399995)"
14,40.85742187900007,-73.90234725599998,"(40.85742187900007, -73.90234725599998)"
15,40.63354665900005,-73.90976077999994,"(40.63354665900005, -73.90976077999994)"
16,40.66757466800004,-73.90729486299995,"(40.66757466800004, -73.90729486299995)"
17,40.87849267400003,-73.86401191799996,"(40.87849267400003, -73.86401191799996)"
18,40.68317225000004,-73.80846945899998,"(40.68317225000004, -73.80846945899998)"
19,40.69578133400006,-73.79066870299994,"(40.69578133400006, -73.79066870299994)"
20,40.696780223000076,-73.77850335499994,"(40.696780223000076, -73.77850335499994)"
21,40.84571269500003,-73.91924528699997,"(40.84571269500003, -73.91924528699997)"
22,40.687413854000056,-73.77662588099997,"(40.687413854000056, -73.77662588099997)"
23,40.85557967300008,-73.86383803099994,"(40.85557967300008, -73.86383803099994)"
24,40.66940550700008,-73.86364087499999,"(40.66940550700008, -73.86364087499999)"
25,40.641939543000035,-73.95840837999998,"(40.641939543000035, -73.95840837999998)"
26,40.67110691100004,-73.88143295699996,"(40.67110691100004, -73.88143295699996)"
27,40.69649290500007,-73.94942946399993,"(40.69649290500007, -73.94942946399993)"
28,40.66151683500004,-73.91057853199999,"(40.66151683500004, -73.91057853199999)"
29,40.69373298800008,-73.78324741899996,"(40.69373298800008, -73.78324741899996)"
30,40.85518175800007,-73.89710062399996,"(40.85518175800007, -73.89710062399996)"
31,40.70574137600005,-73.93951647099993,"(40.70574137600005, -73.93951647099993)"
32,40.78606022200006,-73.97620917299997,"(40.78606022200006, -73.97620917299997)"
33,40.68813420600003,-73.94051570099998,"(40.68813420600003, -73.94051570099998)"
34,40.67110691100004,-73.88143295699996,"(40.67110691100004, -73.88143295699996)"
35,40.67125355700006,-73.92671475399999,"(40.67125355700006, -73.92671475399999)"
36,40.71097495500004,-73.91600414099997,"(40.71097495500004, -73.91600414099997)"
37,40.66311935200008,-73.73723600799997,"(40.66311935200008, -73.73723600799997)"
38,40.64819320200007,-74.00711572799997,"(40.64819320200007, -74.00711572799997)"
