,latitude,longitude,location
0,40.7376403,-73.8959311,"(40.7376403, -73.8959311)"
1,40.8854822,-73.9090338,"(40.8854822, -73.9090338)"
2,40.6082883,-73.9777752,"(40.6082883, -73.9777752)"
3,40.7441236,-73.8598578,"(40.7441236, -73.8598578)"
4,40.6355144,-73.980843,"(40.6355144, -73.980843)"
6,40.6091517,-74.1498667,"(40.6091517, -74.1498667)"
7,40.656344,-73.9213659,"(40.656344, -73.9213659)"
8,40.5837275,-73.8937121,"(40.5837275, -73.8937121)"
9,40.7808541,-73.9567097,"(40.7808541, -73.9567097)"
10,40.8246333,-73.9105876,"(40.8246333, -73.9105876)"
11,40.6517331,-73.930381,"(40.6517331, -73.930381)"
12,40.6600132,-74.0017553,"(40.6600132, -74.0017553)"
13,40.8468032,-73.9318503,"(40.8468032, -73.9318503)"
14,40.858775,-73.9108851,"(40.858775, -73.9108851)"
15,40.5862074,-73.934164,"(40.5862074, -73.934164)"
18,40.6320133,-73.9056036,"(40.6320133, -73.9056036)"
19,40.7469456,-73.7189455,"(40.7469456, -73.7189455)"
20,40.7232182,-73.9524973,"(40.7232182, -73.9524973)"
21,40.6729475,-73.9674578,"(40.6729475, -73.9674578)"
22,40.6009563,-74.0008391,"(40.6009563, -74.0008391)"
23,40.6516055,-74.0105088,"(40.6516055, -74.0105088)"
24,40.7359298,-73.7231313,"(40.7359298, -73.7231313)"
26,40.7616008,-73.9686418,"(40.7616008, -73.9686418)"
28,40.7666318,-73.8890253,"(40.7666318, -73.8890253)"
29,40.7533873,-73.996304,"(40.7533873, -73.996304)"
30,40.8379725,-73.870043,"(40.8379725, -73.870043)"
31,40.5822717,-73.986118,"(40.5822717, -73.986118)"
32,40.7508923,-73.8554801,"(40.7508923, -73.8554801)"
34,40.8974059,-73.8626129,"(40.8974059, -73.8626129)"
35,40.7225251,-73.8845509,"(40.7225251, -73.8845509)"
36,40.6524883,-73.952663,"(40.6524883, -73.952663)"
37,40.6870248,-73.9762057,"(40.6870248, -73.9762057)"
38,40.7603116,-73.9716962,"(40.7603116, -73.9716962)"
39,40.6094167,-73.9676868,"(40.6094167, -73.9676868)"
