,latitude,longitude,location
0,40.89748845,-73.84819882,"(40.89748845, -73.84819882)"
1,40.74792796,-73.8019649,"(40.74792796, -73.8019649)"
2,40.76789093,-73.92853651,"(40.76789093, -73.92853651)"
3,40.87236715,-73.90172082,"(40.87236715, -73.90172082)"
4,40.66772596,-73.89098044,"(40.66772596, -73.89098044)"
5,40.66811314,-73.89203192,"(40.66811314, -73.89203192)"
6,40.77182776,-73.8954077,"(40.77182776, -73.8954077)"
7,40.61831544,-74.14483239,"(40.61831544, -74.14483239)"
8,40.83152998,-73.8238187,"(40.83152998, -73.8238187)"
9,40.665267,-73.99034237,"(40.665267, -73.99034237)"
10,40.63996213,-73.97090346,"(40.63996213, -73.97090346)"
11,40.82818465,-73.85161296,"(40.82818465, -73.85161296)"
12,40.54707548,-74.19514594,"(40.54707548, -74.19514594)"
13,40.54704419,-74.19547956,"(40.54704419, -74.19547956)"
14,40.66524143,-73.9902894,"(40.66524143, -73.9902894)"
15,40.53670617,-74.19681915,"(40.53670617, -74.19681915)"
16,40.53630808,-74.20272053,"(40.53630808, -74.20272053)"
17,40.74666415,-73.91425537,"(40.74666415, -73.91425537)"
18,40.51230259,-74.23171779,"(40.51230259, -74.23171779)"
19,40.85506392,-73.86660368,"(40.85506392, -73.86660368)"
20,40.50592965,-74.23657463,"(40.50592965, -74.23657463)"
21,40.71048333,-73.86215125,"(40.71048333, -73.86215125)"
22,40.54255671,-74.19443882,"(40.54255671, -74.19443882)"
23,40.72005534,-73.78922278,"(40.72005534, -73.78922278)"
24,40.71775779,-73.84134695,"(40.71775779, -73.84134695)"
25,40.78857875,-73.78177644,"(40.78857875, -73.78177644)"
26,40.68413373,-74.0046488,"(40.68413373, -74.0046488)"
27,40.7250806,-73.81658915,"(40.7250806, -73.81658915)"
28,40.78357877,-73.84770686,"(40.78357877, -73.84770686)"
29,40.6222804,-74.03602098,"(40.6222804, -74.03602098)"
30,40.87303212,-73.87750962,"(40.87303212, -73.87750962)"
31,40.63701484,-73.90852018,"(40.63701484, -73.90852018)"
32,40.85621339,-73.92700413,"(40.85621339, -73.92700413)"
33,40.73443702,-73.74813589,"(40.73443702, -73.74813589)"
34,40.84427836,-73.85214309,"(40.84427836, -73.85214309)"
35,40.60800105,-73.94522347,"(40.60800105, -73.94522347)"
36,40.74004665,-73.79090489,"(40.74004665, -73.79090489)"
37,40.74021375,-73.79029746,"(40.74021375, -73.79029746)"
38,40.54932647,-74.19946057,"(40.54932647, -74.19946057)"
39,40.54882215,-74.19410627,"(40.54882215, -74.19410627)"
40,40.68738793,-73.98822923,"(40.68738793, -73.98822923)"
41,40.687804,-73.98930238,"(40.687804, -73.98930238)"
42,40.82023905,-73.90297069,"(40.82023905, -73.90297069)"
43,40.85597254,-73.92872697,"(40.85597254, -73.92872697)"
44,40.68631932,-73.98547681,"(40.68631932, -73.98547681)"
45,40.6364996,-73.9687436,"(40.6364996, -73.9687436)"
46,40.76114822,-73.87478296,"(40.76114822, -73.87478296)"
47,40.54368273,-74.19161194,"(40.54368273, -74.19161194)"
48,40.8494061,-73.86065821,"(40.8494061, -73.86065821)"
49,40.87280366,-73.86925193,"(40.87280366, -73.86925193)"
50,40.67578021,-73.94526741,"(40.67578021, -73.94526741)"
51,40.8279475,-73.85633146,"(40.8279475, -73.85633146)"
52,40.83346826,-73.90032738,"(40.83346826, -73.90032738)"
53,40.81889041,-73.92903894,"(40.81889041, -73.92903894)"
54,40.74860845,-73.95046631,"(40.74860845, -73.95046631)"
55,40.61711442,-74.07956496,"(40.61711442, -74.07956496)"
56,40.84857953,-73.85017294,"(40.84857953, -73.85017294)"
57,40.82154716,-73.94606836,"(40.82154716, -73.94606836)"
58,40.66531801,-73.99044801,"(40.66531801, -73.99044801)"
59,40.83168348,-73.84692438,"(40.83168348, -73.84692438)"
60,40.82828056,-73.85089332,"(40.82828056, -73.85089332)"
61,40.75666821,-73.96395334,"(40.75666821, -73.96395334)"
62,40.81226501,-73.94453358,"(40.81226501, -73.94453358)"
63,40.69243558,-73.93602283,"(40.69243558, -73.93602283)"
64,40.54633384,-74.19057175,"(40.54633384, -74.19057175)"
65,40.76674502,-73.76373617,"(40.76674502, -73.76373617)"
66,40.85350622,-73.9374749,"(40.85350622, -73.9374749)"
67,40.68314508,-73.94416333,"(40.68314508, -73.94416333)"
68,40.85528057,-73.90853547,"(40.85528057, -73.90853547)"
69,40.54795174,-74.16707603,"(40.54795174, -74.16707603)"
70,40.62162196,-74.137078,"(40.62162196, -74.137078)"
71,40.68238317,-73.8852337,"(40.68238317, -73.8852337)"
72,40.74824871,-73.9476509,"(40.74824871, -73.9476509)"
73,40.82174525,-73.9459756,"(40.82174525, -73.9459756)"
74,40.83191097,-73.8507364,"(40.83191097, -73.8507364)"
75,40.74655821,-73.83096887,"(40.74655821, -73.83096887)"
76,40.76410254,-73.88793268,"(40.76410254, -73.88793268)"
77,40.82829119,-73.8508136,"(40.82829119, -73.8508136)"
78,40.8244797,-73.82264631,"(40.8244797, -73.82264631)"
79,40.6103386,-74.07373581,"(40.6103386, -74.07373581)"
80,40.81357154,-73.9049444,"(40.81357154, -73.9049444)"
81,40.75044588,-73.94541324,"(40.75044588, -73.94541324)"
82,40.75038586,-73.94529322,"(40.75038586, -73.94529322)"
83,40.74629868,-73.91432888,"(40.74629868, -73.91432888)"
84,40.63943625,-74.07745194,"(40.63943625, -74.07745194)"
85,40.69252728,-73.93521755,"(40.69252728, -73.93521755)"
86,40.69250357,-73.93542583,"(40.69250357, -73.93542583)"
87,40.69947185,-73.7419413,"(40.69947185, -73.7419413)"
88,40.66416461,-73.83755886,"(40.66416461, -73.83755886)"
89,40.87032528,-73.86129112,"(40.87032528, -73.86129112)"
90,40.75183978,-73.96895536,"(40.75183978, -73.96895536)"
91,40.70214636,-73.89058727,"(40.70214636, -73.89058727)"
92,40.64058119,-74.08036957,"(40.64058119, -74.08036957)"
93,40.69964655,-73.83558134,"(40.69964655, -73.83558134)"
94,40.86071671,-73.83750936,"(40.86071671, -73.83750936)"
95,40.73350097,-73.99761379,"(40.73350097, -73.99761379)"
96,40.59930041,-74.0758658,"(40.59930041, -74.0758658)"
97,40.60101215,-73.9587727,"(40.60101215, -73.9587727)"
98,40.77318152,-73.89353454,"(40.77318152, -73.89353454)"
99,40.63579914,-74.07646085,"(40.63579914, -74.07646085)"
100,40.85600055,-73.9301165,"(40.85600055, -73.9301165)"
101,40.6406328,-74.00584264,"(40.6406328, -74.00584264)"
102,40.87130434,-73.86503273,"(40.87130434, -73.86503273)"
103,40.85450278,-73.86550703,"(40.85450278, -73.86550703)"
104,40.70435458,-73.88966029,"(40.70435458, -73.88966029)"
105,40.83307566,-73.89921906,"(40.83307566, -73.89921906)"
106,40.74686865,-73.87465182,"(40.74686865, -73.87465182)"
107,40.61894594,-74.07753709,"(40.61894594, -74.07753709)"
108,40.85062375,-73.84834227,"(40.85062375, -73.84834227)"
109,40.55035187,-74.1986341,"(40.55035187, -74.1986341)"
110,40.82876023,-73.81917658,"(40.82876023, -73.81917658)"
111,40.77471069,-73.77783092,"(40.77471069, -73.77783092)"
112,40.63602667,-74.10788453,"(40.63602667, -74.10788453)"
113,40.85476831,-73.86487102,"(40.85476831, -73.86487102)"
114,40.82062908,-73.90280878,"(40.82062908, -73.90280878)"
115,40.7121737,-73.994408,"(40.7121737, -73.994408)"
116,40.85093878,-73.861463,"(40.85093878, -73.861463)"
117,40.69626501,-73.91314115,"(40.69626501, -73.91314115)"
118,40.54562624,-74.18367543,"(40.54562624, -74.18367543)"
119,40.82107288,-73.90785525,"(40.82107288, -73.90785525)"
120,40.60496739,-73.94465073,"(40.60496739, -73.94465073)"
121,40.54639274,-74.19700326,"(40.54639274, -74.19700326)"
122,40.73356624,-73.79553103,"(40.73356624, -73.79553103)"
123,40.76113367,-73.87470217,"(40.76113367, -73.87470217)"
124,40.60233817,-73.94476582,"(40.60233817, -73.94476582)"
125,40.86346378,-73.90646908,"(40.86346378, -73.90646908)"
126,40.75672896,-73.96390983,"(40.75672896, -73.96390983)"
127,40.69913358,-73.74236376,"(40.69913358, -73.74236376)"
128,40.72843157,-73.79250949,"(40.72843157, -73.79250949)"
129,40.59969564,-73.94459778,"(40.59969564, -73.94459778)"
130,40.63475974,-74.01586925,"(40.63475974, -74.01586925)"
131,40.64098153,-74.01266416,"(40.64098153, -74.01266416)"
132,40.61739403,-73.94385573,"(40.61739403, -73.94385573)"
133,40.60573969,-73.95067131,"(40.60573969, -73.95067131)"
134,40.85510697,-73.86284134,"(40.85510697, -73.86284134)"
135,40.68645197,-73.93498242,"(40.68645197, -73.93498242)"
136,40.60532305,-73.96133527,"(40.60532305, -73.96133527)"
137,40.61383007,-73.95055011,"(40.61383007, -73.95055011)"
138,40.63215669,-73.94653623,"(40.63215669, -73.94653623)"
139,40.53512445,-74.2019434,"(40.53512445, -74.2019434)"
140,40.68126808,-73.94342946,"(40.68126808, -73.94342946)"
141,40.60065593,-73.96454949,"(40.60065593, -73.96454949)"
142,40.60188413,-73.74621174,"(40.60188413, -73.74621174)"
143,40.60749662,-74.07480033,"(40.60749662, -74.07480033)"
144,40.63844774,-74.03128332,"(40.63844774, -74.03128332)"
145,40.87331204,-73.83681033,"(40.87331204, -73.83681033)"
146,40.69344568,-73.97099871,"(40.69344568, -73.97099871)"
147,40.61517345,-74.13912945,"(40.61517345, -74.13912945)"
148,40.85871465,-73.84007759,"(40.85871465, -73.84007759)"
149,40.60078403,-73.97115558,"(40.60078403, -73.97115558)"
150,40.67357061,-73.89303937,"(40.67357061, -73.89303937)"
151,40.63671209,-73.95545569,"(40.63671209, -73.95545569)"
152,40.90238347,-73.86729848,"(40.90238347, -73.86729848)"
153,40.83152299,-73.84806187,"(40.83152299, -73.84806187)"
154,40.75050756,-73.94553658,"(40.75050756, -73.94553658)"
155,40.69293881,-73.93071439,"(40.69293881, -73.93071439)"
156,40.63994379,-74.07757426,"(40.63994379, -74.07757426)"
157,40.63887742,-74.07731727,"(40.63887742, -74.07731727)"
158,40.84829225,-73.85745691,"(40.84829225, -73.85745691)"
159,40.83187926,-73.8462266,"(40.83187926, -73.8462266)"
160,40.75251805,-73.91482179,"(40.75251805, -73.91482179)"
161,40.59904567,-73.74734454,"(40.59904567, -73.74734454)"
162,40.7540557,-73.87084876,"(40.7540557, -73.87084876)"
163,40.59302348,-74.09927786,"(40.59302348, -74.09927786)"
164,40.64983384,-74.00295605,"(40.64983384, -74.00295605)"
165,40.54775528,-74.19955484,"(40.54775528, -74.19955484)"
166,40.68079048,-73.88464128,"(40.68079048, -73.88464128)"
167,40.59638965,-73.95212998,"(40.59638965, -73.95212998)"
168,40.69528695,-73.97137036,"(40.69528695, -73.97137036)"
169,40.61133014,-74.08583923,"(40.61133014, -74.08583923)"
170,40.85895471,-73.85719126,"(40.85895471, -73.85719126)"
171,40.7306799,-73.84413115,"(40.7306799, -73.84413115)"
172,40.8484772,-73.7870586,"(40.8484772, -73.7870586)"
173,40.63326716,-73.98911692,"(40.63326716, -73.98911692)"
174,40.84104564,-73.92586168,"(40.84104564, -73.92586168)"
175,40.66419477,-73.83660872,"(40.66419477, -73.83660872)"
176,40.53735282,-74.2114683,"(40.53735282, -74.2114683)"
177,40.85184216,-73.86590283,"(40.85184216, -73.86590283)"
178,40.77580183,-73.77724091,"(40.77580183, -73.77724091)"
179,40.77886872,-73.81378428,"(40.77886872, -73.81378428)"
180,40.70415842,-73.88978258,"(40.70415842, -73.88978258)"
181,40.6364221,-73.98981254,"(40.6364221, -73.98981254)"
182,40.82053322,-73.90793822,"(40.82053322, -73.90793822)"
183,40.63791324,-73.97051106,"(40.63791324, -73.97051106)"
184,40.68678343,-73.98667157,"(40.68678343, -73.98667157)"
185,40.75317831,-73.78179214,"(40.75317831, -73.78179214)"
186,40.81478765,-73.90917457,"(40.81478765, -73.90917457)"
187,40.81482387,-73.90935777,"(40.81482387, -73.90935777)"
188,40.74658734,-73.87461824,"(40.74658734, -73.87461824)"
189,40.67033628,-73.94481382,"(40.67033628, -73.94481382)"
190,40.81743842,-73.90937455,"(40.81743842, -73.90937455)"
191,40.85284096,-73.85897352,"(40.85284096, -73.85897352)"
192,40.68874757,-73.7405071,"(40.68874757, -73.7405071)"
193,40.52874056,-74.20526934,"(40.52874056, -74.20526934)"
194,40.82060392,-73.90790897,"(40.82060392, -73.90790897)"
195,40.69235034,-73.82263328,"(40.69235034, -73.82263328)"
196,40.85880765,-73.84101081,"(40.85880765, -73.84101081)"
197,40.84507757,-73.8278688,"(40.84507757, -73.8278688)"
198,40.65246367,-73.94674818,"(40.65246367, -73.94674818)"
199,40.60557051,-73.94678177,"(40.60557051, -73.94678177)"
200,40.72567084,-73.82499916,"(40.72567084, -73.82499916)"
201,40.60688581,-74.09015129,"(40.60688581, -74.09015129)"
202,40.85905355,-73.83844232,"(40.85905355, -73.83844232)"
203,40.60012472,-74.07487621,"(40.60012472, -74.07487621)"
204,40.75648069,-73.82030092,"(40.75648069, -73.82030092)"
205,40.66153129,-73.99233743,"(40.66153129, -73.99233743)"
206,40.5587436,-74.14686257,"(40.5587436, -74.14686257)"
207,40.79027137,-73.84713114,"(40.79027137, -73.84713114)"
208,40.67514198,-73.95713262,"(40.67514198, -73.95713262)"
209,40.76097614,-73.91483001,"(40.76097614, -73.91483001)"
210,40.74164309,-73.75983565,"(40.74164309, -73.75983565)"
211,40.80918172,-73.94108669,"(40.80918172, -73.94108669)"
212,40.60843492,-73.95589006,"(40.60843492, -73.95589006)"
213,40.60255123,-73.94805234,"(40.60255123, -73.94805234)"
214,40.72394182,-73.72998726,"(40.72394182, -73.72998726)"
215,40.74612736,-73.78753193,"(40.74612736, -73.78753193)"
216,40.54773187,-74.19033888,"(40.54773187, -74.19033888)"
217,40.81549574,-73.90818332,"(40.81549574, -73.90818332)"
218,40.84547876,-73.84995394,"(40.84547876, -73.84995394)"
219,40.8299096,-73.82689069,"(40.8299096, -73.82689069)"
220,40.84739603,-73.84799966,"(40.84739603, -73.84799966)"
221,40.83935217,-73.84708003,"(40.83935217, -73.84708003)"
222,40.64081634,-73.97106435,"(40.64081634, -73.97106435)"
223,40.90174092,-73.86758989,"(40.90174092, -73.86758989)"
224,40.85096689,-73.8607817,"(40.85096689, -73.8607817)"
225,40.83076336,-73.84824384,"(40.83076336, -73.84824384)"
226,40.63248081,-74.11793238,"(40.63248081, -74.11793238)"
227,40.81483167,-73.90645837,"(40.81483167, -73.90645837)"
228,40.81494553,-73.9064175,"(40.81494553, -73.9064175)"
229,40.63674193,-74.1082377,"(40.63674193, -74.1082377)"
230,40.68399233,-73.88286141,"(40.68399233, -73.88286141)"
231,40.8833387,-73.85629564,"(40.8833387, -73.85629564)"
232,40.83223707,-73.82335522,"(40.83223707, -73.82335522)"
233,40.5315065,-74.20676614,"(40.5315065, -74.20676614)"
234,40.609624,-74.06984791,"(40.609624, -74.06984791)"
235,40.77541801,-73.77798476,"(40.77541801, -73.77798476)"
236,40.54721986,-74.19419585,"(40.54721986, -74.19419585)"
237,40.54724717,-74.19417582,"(40.54724717, -74.19417582)"
238,40.50248465,-74.23369729,"(40.50248465, -74.23369729)"
239,40.87515912,-73.87450392,"(40.87515912, -73.87450392)"
240,40.61661581,-74.06475989,"(40.61661581, -74.06475989)"
241,40.61663714,-74.06481435,"(40.61663714, -74.06481435)"
242,40.63243242,-74.11811568,"(40.63243242, -74.11811568)"
243,40.67724269,-73.8417947,"(40.67724269, -73.8417947)"
244,40.75073379,-73.77735598,"(40.75073379, -73.77735598)"
245,40.60748278,-74.08096788,"(40.60748278, -74.08096788)"
246,40.81905503,-73.902539,"(40.81905503, -73.902539)"
247,40.82825092,-73.90638746,"(40.82825092, -73.90638746)"
248,40.54530609,-74.19420988,"(40.54530609, -74.19420988)"
249,40.61906636,-74.02048594,"(40.61906636, -74.02048594)"
250,40.63740291,-74.08051148,"(40.63740291, -74.08051148)"
251,40.64321057,-73.99370357,"(40.64321057, -73.99370357)"
252,40.61888903,-74.07572571,"(40.61888903, -74.07572571)"
253,40.56295957,-74.10900373,"(40.56295957, -74.10900373)"
254,40.55047277,-74.19013949,"(40.55047277, -74.19013949)"
255,40.83266304,-73.86953605,"(40.83266304, -73.86953605)"
256,40.8466377,-73.84710174,"(40.8466377, -73.84710174)"
257,40.64240019,-74.10808238,"(40.64240019, -74.10808238)"
258,40.83119303,-73.85130596,"(40.83119303, -73.85130596)"
259,40.83180547,-73.84678483,"(40.83180547, -73.84678483)"
