,latitude,longitude,location
0,40.83863,-73.93348,"(40.83863, -73.93348)"
1,40.81021,-73.90208,"(40.81021, -73.90208)"
2,40.783245,-73.94473,"(40.783245, -73.94473)"
3,40.71015,-73.96302,"(40.71015, -73.96302)"
4,40.840076,-73.84618,"(40.840076, -73.84618)"
5,40.682846,-73.95382,"(40.682846, -73.95382)"
6,40.556973,-74.16901,"(40.556973, -74.16901)"
7,40.761173,-73.95789,"(40.761173, -73.95789)"
8,40.73434,-73.81478,"(40.73434, -73.81478)"
9,40.632645,-74.00177,"(40.632645, -74.00177)"
10,40.71334,-73.988594,"(40.71334, -73.988594)"
11,40.77164,-73.871445,"(40.77164, -73.871445)"
12,40.688656,-73.79562,"(40.688656, -73.79562)"
13,40.696552,-73.85929,"(40.696552, -73.85929)"
14,40.65935,-73.99918,"(40.65935, -73.99918)"
15,40.783245,-73.94473,"(40.783245, -73.94473)"
16,40.76217,-73.7568,"(40.76217, -73.7568)"
17,40.8467,-73.86668,"(40.8467, -73.86668)"
18,40.676746,-73.81249,"(40.676746, -73.81249)"
19,40.721256,-74.000305,"(40.721256, -74.000305)"
20,40.581802,-74.13182,"(40.581802, -74.13182)"
21,40.76316,-73.87618,"(40.76316, -73.87618)"
22,40.734676,-73.90865,"(40.734676, -73.90865)"
23,40.632633,-74.01254,"(40.632633, -74.01254)"
24,40.640835,-73.98967,"(40.640835, -73.98967)"
25,40.658577,-73.89063,"(40.658577, -73.89063)"
26,40.86794,-73.831314,"(40.86794, -73.831314)"
27,40.722187,-73.95307,"(40.722187, -73.95307)"
28,40.6684,-73.941154,"(40.6684, -73.941154)"
29,40.607258,-73.96727,"(40.607258, -73.96727)"
30,40.738197,-73.93774,"(40.738197, -73.93774)"
31,40.647488,-74.00067,"(40.647488, -74.00067)"
32,40.84664,-73.92568,"(40.84664, -73.92568)"
33,40.804344,-73.92158,"(40.804344, -73.92158)"
34,40.83443,-73.91035,"(40.83443, -73.91035)"
35,40.67591,-73.89492,"(40.67591, -73.89492)"
36,40.657753,-73.89612,"(40.657753, -73.89612)"
37,40.6409,-73.96925,"(40.6409, -73.96925)"
38,40.75112,-73.97127,"(40.75112, -73.97127)"
39,40.74513,-73.908485,"(40.74513, -73.908485)"
40,40.708447,-73.800224,"(40.708447, -73.800224)"
41,40.69365,-73.79683,"(40.69365, -73.79683)"
42,40.842503,-73.92797,"(40.842503, -73.92797)"
43,40.75854,-73.91937,"(40.75854, -73.91937)"
44,40.801872,-73.94137,"(40.801872, -73.94137)"
45,40.71983,-73.98755,"(40.71983, -73.98755)"
46,40.607914,-73.75242,"(40.607914, -73.75242)"
47,40.605213,-73.962975,"(40.605213, -73.962975)"
48,40.695766,-73.78497,"(40.695766, -73.78497)"
49,40.68532,-73.98071,"(40.68532, -73.98071)"
50,40.690025,-73.95,"(40.690025, -73.95)"
51,40.669895,-73.909256,"(40.669895, -73.909256)"
52,40.745823,-73.77242,"(40.745823, -73.77242)"
53,40.653606,-73.92088,"(40.653606, -73.92088)"
54,40.827827,-73.875175,"(40.827827, -73.875175)"
55,40.63345,-73.91645,"(40.63345, -73.91645)"
56,40.840866,-73.87281,"(40.840866, -73.87281)"
57,40.868805,-73.89055,"(40.868805, -73.89055)"
58,40.748257,-73.81655,"(40.748257, -73.81655)"
59,40.724773,-73.89598,"(40.724773, -73.89598)"
60,40.657135,-73.90365,"(40.657135, -73.90365)"
61,40.691643,-73.84172,"(40.691643, -73.84172)"
62,40.72106,-73.99821,"(40.72106, -73.99821)"
63,40.72286,-73.93904,"(40.72286, -73.93904)"
64,40.64261,-73.889206,"(40.64261, -73.889206)"
65,40.693226,-73.73404,"(40.693226, -73.73404)"
66,40.78843,-73.94907,"(40.78843, -73.94907)"
67,40.797367,-73.96053,"(40.797367, -73.96053)"
68,40.66708,-73.81033,"(40.66708, -73.81033)"
69,40.738068,-73.861046,"(40.738068, -73.861046)"
71,40.62194,-73.91753,"(40.62194, -73.91753)"
72,40.73002,-73.98355,"(40.73002, -73.98355)"
73,40.620308,-74.089424,"(40.620308, -74.089424)"
74,40.60636,-73.99805,"(40.60636, -73.99805)"
75,40.761448,-73.80288,"(40.761448, -73.80288)"
77,40.68161,-73.77221,"(40.68161, -73.77221)"
78,40.750294,-73.99485,"(40.750294, -73.99485)"
80,40.728424,-73.99969,"(40.728424, -73.99969)"
81,40.698536,-73.9943,"(40.698536, -73.9943)"
82,40.698383,-73.78691,"(40.698383, -73.78691)"
83,40.895374,-73.86356,"(40.895374, -73.86356)"
84,40.829185,-73.928764,"(40.829185, -73.928764)"
85,40.690804,-73.73937,"(40.690804, -73.73937)"
86,40.70145,-73.989624,"(40.70145, -73.989624)"
87,40.74088,-73.990074,"(40.74088, -73.990074)"
88,40.68693,-73.93143,"(40.68693, -73.93143)"
89,40.81632,-73.95783,"(40.81632, -73.95783)"
90,40.79531,-73.93592,"(40.79531, -73.93592)"
91,40.759327,-73.82597,"(40.759327, -73.82597)"
