,latitude,longitude,location
0,40.77788231200003,-73.95174483199997,"(40.77788231200003, -73.95174483199997)"
1,40.65267305100008,-73.93243562499998,"(40.65267305100008, -73.93243562499998)"
2,40.75820746100004,-73.97639824699996,"(40.75820746100004, -73.97639824699996)"
3,40.79708858400005,-73.94274857999993,"(40.79708858400005, -73.94274857999993)"
4,40.75116554600004,-73.88077795899994,"(40.75116554600004, -73.88077795899994)"
5,40.61270001600008,-73.98265907999998,"(40.61270001600008, -73.98265907999998)"
6,40.86362129700007,-73.92093426899999,"(40.86362129700007, -73.92093426899999)"
7,40.645022746000045,-74.077216847,"(40.645022746000045, -74.077216847)"
8,40.69843969400005,-73.83112953899997,"(40.69843969400005, -73.83112953899997)"
9,40.81875871600005,-73.89037915799997,"(40.81875871600005, -73.89037915799997)"
10,40.84383248900008,-73.91036802999997,"(40.84383248900008, -73.91036802999997)"
11,40.65290208700002,-73.89402853999997,"(40.65290208700002, -73.89402853999997)"
12,40.80838320300006,-73.94288697199994,"(40.80838320300006, -73.94288697199994)"
13,40.77587074100006,-73.98111099099998,"(40.77587074100006, -73.98111099099998)"
14,40.71236743900005,-73.76573663699997,"(40.71236743900005, -73.76573663699997)"
15,40.764829073000044,-73.92706574599998,"(40.764829073000044, -73.92706574599998)"
16,40.65875818300003,-73.94243478799996,"(40.65875818300003, -73.94243478799996)"
17,40.73181908400005,-73.997793244,"(40.73181908400005, -73.997793244)"
18,40.67041624900003,-73.950452736,"(40.67041624900003, -73.950452736)"
19,40.82166422800003,-73.91885603399999,"(40.82166422800003, -73.91885603399999)"
20,40.840783858000066,-73.93625260699997,"(40.840783858000066, -73.93625260699997)"
21,40.69157136100006,-73.96952355899998,"(40.69157136100006, -73.96952355899998)"
22,40.81480797300003,-73.90459070999998,"(40.81480797300003, -73.90459070999998)"
23,40.66828046500007,-73.90262664599999,"(40.66828046500007, -73.90262664599999)"
24,40.61661785300004,-74.142336071,"(40.61661785300004, -74.142336071)"
25,40.818568337000045,-73.92731394599997,"(40.818568337000045, -73.92731394599997)"
26,40.67597669200006,-73.93322678199996,"(40.67597669200006, -73.93322678199996)"
27,40.696983061000026,-73.90652640299999,"(40.696983061000026, -73.90652640299999)"
28,40.57758741600002,-73.97633607099993,"(40.57758741600002, -73.97633607099993)"
29,40.831432265000046,-73.926429022,"(40.831432265000046, -73.926429022)"
