,latitude,longitude,location
0,40.83820098,-73.94721241,"(40.83820098, -73.94721241)"
1,40.67951771,-73.98420254,"(40.67951771, -73.98420254)"
2,40.68324383,-73.73494791,"(40.68324383, -73.73494791)"
3,40.80944218,-73.95752558,"(40.80944218, -73.95752558)"
4,40.71887233,-73.75981891,"(40.71887233, -73.75981891)"
5,40.68984202,-73.78456281,"(40.68984202, -73.78456281)"
6,40.68654191,-73.96766209,"(40.68654191, -73.96766209)"
7,40.6808889,-74.00614111,"(40.6808889, -74.00614111)"
8,40.77757183,-73.91086546,"(40.77757183, -73.91086546)"
9,40.67195645,-73.9554579,"(40.67195645, -73.9554579)"
10,40.61597774,-73.91288763,"(40.61597774, -73.91288763)"
11,40.64204021,-73.95849002,"(40.64204021, -73.95849002)"
12,40.69244924,-73.96859633,"(40.69244924, -73.96859633)"
13,40.5995133,-73.7471406,"(40.5995133, -73.7471406)"
14,40.6390207,-73.96489822,"(40.6390207, -73.96489822)"
15,40.69498841,-73.94546846,"(40.69498841, -73.94546846)"
16,40.71816697,-73.98365691,"(40.71816697, -73.98365691)"
17,40.71260516,-73.90984262,"(40.71260516, -73.90984262)"
18,40.64657837,-73.97209681,"(40.64657837, -73.97209681)"
19,40.67469464,-73.98710929,"(40.67469464, -73.98710929)"
20,40.74748496,-74.00444136,"(40.74748496, -74.00444136)"
21,40.81219096,-73.95145929,"(40.81219096, -73.95145929)"
22,40.79495923,-73.97154072,"(40.79495923, -73.97154072)"
23,40.71312063,-73.98685849,"(40.71312063, -73.98685849)"
24,40.69101436,-73.94184671,"(40.69101436, -73.94184671)"
25,40.65470752,-74.01455882,"(40.65470752, -74.01455882)"
26,40.69275756,-73.92138798,"(40.69275756, -73.92138798)"
27,40.78606346,-73.84292131,"(40.78606346, -73.84292131)"
28,40.73137333,-73.95642854,"(40.73137333, -73.95642854)"
29,40.75385289,-73.92541305,"(40.75385289, -73.92541305)"
30,40.66638998,-73.99643312,"(40.66638998, -73.99643312)"
31,40.67618011,-73.96156379,"(40.67618011, -73.96156379)"
32,40.67200676,-73.82437287,"(40.67200676, -73.82437287)"
33,40.71757065,-73.95889878,"(40.71757065, -73.95889878)"
34,40.58274575,-73.83509026,"(40.58274575, -73.83509026)"
35,40.57322964,-73.85465103,"(40.57322964, -73.85465103)"
36,40.573107,-73.85494175,"(40.573107, -73.85494175)"
37,40.76557901,-73.93811864,"(40.76557901, -73.93811864)"
38,40.67630181,-73.97621407,"(40.67630181, -73.97621407)"
39,40.6803677,-73.96514946,"(40.6803677, -73.96514946)"
40,40.71659501,-73.94571984,"(40.71659501, -73.94571984)"
41,40.66180002,-73.77032488,"(40.66180002, -73.77032488)"
42,40.6201485,-74.1336626,"(40.6201485, -74.1336626)"
43,40.53628926,-74.20553756,"(40.53628926, -74.20553756)"
44,40.63733669,-73.96071358,"(40.63733669, -73.96071358)"
45,40.79863791,-73.96688479,"(40.79863791, -73.96688479)"
46,40.72888229,-73.77904576,"(40.72888229, -73.77904576)"
47,40.76934283,-73.77177095,"(40.76934283, -73.77177095)"
48,40.70046092,-73.90642945,"(40.70046092, -73.90642945)"
49,40.76959427,-73.90705242,"(40.76959427, -73.90705242)"
50,40.64468029,-73.98397692,"(40.64468029, -73.98397692)"
51,40.66515246,-73.75148615,"(40.66515246, -73.75148615)"
52,40.66527714,-73.75140581,"(40.66527714, -73.75140581)"
53,40.76326813,-73.99054289,"(40.76326813, -73.99054289)"
54,40.89070285,-73.8342953,"(40.89070285, -73.8342953)"
55,40.70346974,-73.83632146,"(40.70346974, -73.83632146)"
56,40.67744239,-73.91051439,"(40.67744239, -73.91051439)"
57,40.64370143,-73.96290375,"(40.64370143, -73.96290375)"
58,40.77259288,-73.89605759,"(40.77259288, -73.89605759)"
59,40.60139491,-73.82030683,"(40.60139491, -73.82030683)"
60,40.71715351,-73.83312852,"(40.71715351, -73.83312852)"
61,40.72546992,-73.97638717,"(40.72546992, -73.97638717)"
