,latitude,longitude,location
2,40.691141,-73.8048734,"(40.691141, -73.8048734)"
3,40.5830447,-74.0961705,"(40.5830447, -74.0961705)"
4,40.7564521,-73.9703154,"(40.7564521, -73.9703154)"
5,40.7532395,-73.706889,"(40.7532395, -73.706889)"
6,40.7979463,-73.9400231,"(40.7979463, -73.9400231)"
8,40.7446279,-73.9852433,"(40.7446279, -73.9852433)"
9,40.6518653,-73.8653425,"(40.6518653, -73.8653425)"
10,40.8322364,-73.8542626,"(40.8322364, -73.8542626)"
11,40.7677542,-73.8319235,"(40.7677542, -73.8319235)"
12,40.763893,-73.9149938,"(40.763893, -73.9149938)"
13,40.7539919,-73.9003018,"(40.7539919, -73.9003018)"
15,40.7149081,-74.0113484,"(40.7149081, -74.0113484)"
19,40.6666971,-73.7671284,"(40.6666971, -73.7671284)"
20,40.6484657,-74.0068217,"(40.6484657, -74.0068217)"
21,40.7545534,-73.7431647,"(40.7545534, -73.7431647)"
22,40.896483,-73.9023922,"(40.896483, -73.9023922)"
23,40.8660891,-73.8826747,"(40.8660891, -73.8826747)"
24,40.7643309,-73.8695622,"(40.7643309, -73.8695622)"
26,40.6309239,-74.0035559,"(40.6309239, -74.0035559)"
27,40.8110954,-73.8933381,"(40.8110954, -73.8933381)"
29,40.6569692,-73.9026057,"(40.6569692, -73.9026057)"
30,40.7525121,-73.8672645,"(40.7525121, -73.8672645)"
31,40.8338892,-73.8546529,"(40.8338892, -73.8546529)"
32,40.7083027,-73.8123148,"(40.7083027, -73.8123148)"
33,40.6314942,-73.9718517,"(40.6314942, -73.9718517)"
35,40.6749067,-73.9444635,"(40.6749067, -73.9444635)"
36,40.7257532,-73.9321479,"(40.7257532, -73.9321479)"
37,40.6333475,-73.9938643,"(40.6333475, -73.9938643)"
38,40.7434703,-74.007232,"(40.7434703, -74.007232)"
39,40.707806,-73.9517256,"(40.707806, -73.9517256)"
40,40.6964483,-73.8130955,"(40.6964483, -73.8130955)"
42,40.7835703,-73.947583,"(40.7835703, -73.947583)"
43,40.6769549,-73.8885919,"(40.6769549, -73.8885919)"
44,40.7447332,-73.9335895,"(40.7447332, -73.9335895)"
45,40.7019584,-73.9238872,"(40.7019584, -73.9238872)"
46,40.7571441,-73.8270918,"(40.7571441, -73.8270918)"
47,40.7367906,-73.9784973,"(40.7367906, -73.9784973)"
48,40.8586803,-73.8992122,"(40.8586803, -73.8992122)"
49,40.6267149,-73.9412001,"(40.6267149, -73.9412001)"
50,40.7124548,-73.8820542,"(40.7124548, -73.8820542)"
52,40.7572323,-73.9897922,"(40.7572323, -73.9897922)"
53,40.7940523,-73.9703673,"(40.7940523, -73.9703673)"
55,40.6921483,-73.9194594,"(40.6921483, -73.9194594)"
56,40.7850321,-73.9405708,"(40.7850321, -73.9405708)"
57,40.668669,-73.8683145,"(40.668669, -73.8683145)"
58,40.8753038,-73.8681295,"(40.8753038, -73.8681295)"
60,40.8626793,-73.9090397,"(40.8626793, -73.9090397)"
61,40.8345356,-73.9389638,"(40.8345356, -73.9389638)"
62,40.6768941,-73.9000457,"(40.6768941, -73.9000457)"
63,40.6758144,-73.8958257,"(40.6758144, -73.8958257)"
64,40.8803979,-73.9076377,"(40.8803979, -73.9076377)"
65,40.7269737,-73.9857379,"(40.7269737, -73.9857379)"
68,40.7894981,-73.7822365,"(40.7894981, -73.7822365)"
69,40.7069782,-73.8130579,"(40.7069782, -73.8130579)"
70,40.7820225,-73.9717231,"(40.7820225, -73.9717231)"
72,40.7586447,-73.9813418,"(40.7586447, -73.9813418)"
73,40.66549,-73.9106243,"(40.66549, -73.9106243)"
74,40.7363771,-73.9849348,"(40.7363771, -73.9849348)"
75,40.751081,-73.9868516,"(40.751081, -73.9868516)"
76,40.6668538,-73.7367116,"(40.6668538, -73.7367116)"
77,40.8048401,-73.9127887,"(40.8048401, -73.9127887)"
78,40.6896895,-73.9923627,"(40.6896895, -73.9923627)"
80,40.7663985,-73.780916,"(40.7663985, -73.780916)"
81,40.7320038,-73.8245158,"(40.7320038, -73.8245158)"
82,40.7196953,-74.005938,"(40.7196953, -74.005938)"
83,40.8443435,-73.9147428,"(40.8443435, -73.9147428)"
84,40.7265097,-73.9305396,"(40.7265097, -73.9305396)"
86,40.7451158,-73.9806599,"(40.7451158, -73.9806599)"
88,40.7656542,-73.8374196,"(40.7656542, -73.8374196)"
89,40.7892564,-73.8518144,"(40.7892564, -73.8518144)"
90,40.6643433,-73.9315393,"(40.6643433, -73.9315393)"
91,40.7508106,-73.893976,"(40.7508106, -73.893976)"
92,40.7349628,-73.9797897,"(40.7349628, -73.9797897)"
93,40.6771998,-73.9414621,"(40.6771998, -73.9414621)"
94,40.7187532,-73.7408176,"(40.7187532, -73.7408176)"
96,40.7465803,-73.9975531,"(40.7465803, -73.9975531)"
97,40.7548409,-73.9841185,"(40.7548409, -73.9841185)"
98,40.6856145,-73.7502563,"(40.6856145, -73.7502563)"
99,40.8850993,-73.9006477,"(40.8850993, -73.9006477)"
100,40.6002427,-73.9645295,"(40.6002427, -73.9645295)"
101,40.8504481,-73.9366612,"(40.8504481, -73.9366612)"
102,40.6446733,-73.9257218,"(40.6446733, -73.9257218)"
103,40.8467819,-73.8552573,"(40.8467819, -73.8552573)"
104,40.7821423,-73.8248379,"(40.7821423, -73.8248379)"
105,40.7451792,-73.9827278,"(40.7451792, -73.9827278)"
106,40.8627844,-73.9066462,"(40.8627844, -73.9066462)"
107,40.8394246,-73.8729203,"(40.8394246, -73.8729203)"
108,40.7123213,-73.7320087,"(40.7123213, -73.7320087)"
109,40.8636899,-73.9170643,"(40.8636899, -73.9170643)"
111,40.64848,-73.9251843,"(40.64848, -73.9251843)"
113,40.8848189,-73.8261305,"(40.8848189, -73.8261305)"
114,40.6915553,-73.936758,"(40.6915553, -73.936758)"
116,40.6694056,-73.9126017,"(40.6694056, -73.9126017)"
117,40.6781823,-73.8706969,"(40.6781823, -73.8706969)"
118,40.7090648,-73.9241857,"(40.7090648, -73.9241857)"
119,40.6901638,-73.9871016,"(40.6901638, -73.9871016)"
120,40.7830264,-73.9821258,"(40.7830264, -73.9821258)"
121,40.8398667,-73.9406395,"(40.8398667, -73.9406395)"
122,40.7108907,-73.9807894,"(40.7108907, -73.9807894)"
123,40.7572323,-73.9897922,"(40.7572323, -73.9897922)"
124,40.7699613,-73.8265711,"(40.7699613, -73.8265711)"
126,40.6864472,-73.8548409,"(40.6864472, -73.8548409)"
127,40.6236805,-73.9977125,"(40.6236805, -73.9977125)"
128,40.7498267,-73.8182648,"(40.7498267, -73.8182648)"
129,40.6555605,-73.9119963,"(40.6555605, -73.9119963)"
130,40.8322401,-73.9425001,"(40.8322401, -73.9425001)"
131,40.71717,-73.834937,"(40.71717, -73.834937)"
133,40.7865943,-73.9683844,"(40.7865943, -73.9683844)"
134,40.7140668,-73.9516237,"(40.7140668, -73.9516237)"
135,40.6758036,-73.8691513,"(40.6758036, -73.8691513)"
136,40.7598419,-73.9841751,"(40.7598419, -73.9841751)"
138,40.6856145,-73.7502563,"(40.6856145, -73.7502563)"
139,40.6896994,-73.9829585,"(40.6896994, -73.9829585)"
140,40.7655185,-73.9720983,"(40.7655185, -73.9720983)"
141,40.5842208,-73.8203391,"(40.5842208, -73.8203391)"
142,40.7426584,-73.8462052,"(40.7426584, -73.8462052)"
143,40.6466639,-74.0889325,"(40.6466639, -74.0889325)"
144,40.7662862,-73.9818487,"(40.7662862, -73.9818487)"
145,40.7329472,-73.9979866,"(40.7329472, -73.9979866)"
147,40.8312111,-73.8508718,"(40.8312111, -73.8508718)"
148,40.7044022,-73.8939164,"(40.7044022, -73.8939164)"
149,40.6022727,-73.7533553,"(40.6022727, -73.7533553)"
151,40.764595,-73.7587145,"(40.764595, -73.7587145)"
152,40.6456658,-74.0097367,"(40.6456658, -74.0097367)"
153,40.6906284,-73.7973313,"(40.6906284, -73.7973313)"
154,40.703319,-73.8179299,"(40.703319, -73.8179299)"
155,40.757233,-73.976047,"(40.757233, -73.976047)"
156,40.7484375,-73.9845604,"(40.7484375, -73.9845604)"
157,40.6688338,-73.7936485,"(40.6688338, -73.7936485)"
158,40.7346179,-73.9862126,"(40.7346179, -73.9862126)"
159,40.5885268,-73.9472645,"(40.5885268, -73.9472645)"
160,40.8550978,-73.9368917,"(40.8550978, -73.9368917)"
161,40.8499001,-73.9091764,"(40.8499001, -73.9091764)"
162,40.8316416,-73.8760684,"(40.8316416, -73.8760684)"
163,40.7506235,-73.9061104,"(40.7506235, -73.9061104)"
164,40.6907986,-73.9563571,"(40.6907986, -73.9563571)"
165,40.6764045,-73.9628631,"(40.6764045, -73.9628631)"
166,40.6586411,-73.9030285,"(40.6586411, -73.9030285)"
167,40.6998393,-73.9086812,"(40.6998393, -73.9086812)"
168,40.7333004,-73.8252269,"(40.7333004, -73.8252269)"
170,40.7649883,-73.9611495,"(40.7649883, -73.9611495)"
171,40.7876559,-73.9770617,"(40.7876559, -73.9770617)"
172,40.7375463,-73.984083,"(40.7375463, -73.984083)"
173,40.7375562,-73.8508811,"(40.7375562, -73.8508811)"
