,latitude,longitude,location
0,40.66285702,-73.99531087,"(40.66285702, -73.99531087)"
1,40.68256483,-74.00176324,"(40.68256483, -74.00176324)"
2,40.72861312,-73.95620061,"(40.72861312, -73.95620061)"
3,40.73518513,-73.70564191,"(40.73518513, -73.70564191)"
4,40.60911868,-73.96794757,"(40.60911868, -73.96794757)"
5,40.71671125,-74.01630609,"(40.71671125, -74.01630609)"
6,40.72340676,-73.9442015,"(40.72340676, -73.9442015)"
7,40.71564967,-73.74840862,"(40.71564967, -73.74840862)"
8,40.82635492,-73.81462654,"(40.82635492, -73.81462654)"
9,40.5716655,-74.11026374,"(40.5716655, -74.11026374)"
10,40.8329529,-73.94589742,"(40.8329529, -73.94589742)"
11,40.63429183,-73.9610976,"(40.63429183, -73.9610976)"
12,40.6035287,-73.96789189,"(40.6035287, -73.96789189)"
13,40.57242615,-74.1116909,"(40.57242615, -74.1116909)"
14,40.75362912,-73.70401649,"(40.75362912, -73.70401649)"
15,40.57255329,-74.11057563,"(40.57255329, -74.11057563)"
16,40.81668178,-73.8196093,"(40.81668178, -73.8196093)"
17,40.7050493,-73.79610854,"(40.7050493, -73.79610854)"
18,40.68232525,-73.73228518,"(40.68232525, -73.73228518)"
19,40.61123705,-73.95133101,"(40.61123705, -73.95133101)"
20,40.62946767,-73.97013136,"(40.62946767, -73.97013136)"
21,40.72549018,-73.75107001,"(40.72549018, -73.75107001)"
22,40.72315017,-73.74756836,"(40.72315017, -73.74756836)"
23,40.8466915,-73.82202404,"(40.8466915, -73.82202404)"
24,40.73480803,-73.70550139,"(40.73480803, -73.70550139)"
25,40.76204096,-73.87921197,"(40.76204096, -73.87921197)"
26,40.58688949,-73.94230369,"(40.58688949, -73.94230369)"
27,40.83277085,-73.81655545,"(40.83277085, -73.81655545)"
28,40.79304877,-73.9401128,"(40.79304877, -73.9401128)"
29,40.70310221,-74.0112778,"(40.70310221, -74.0112778)"
30,40.71533607,-74.01127707,"(40.71533607, -74.01127707)"
31,40.75487236,-73.96557525,"(40.75487236, -73.96557525)"
32,40.59670543,-73.95779398,"(40.59670543, -73.95779398)"
33,40.59683474,-73.9578185,"(40.59683474, -73.9578185)"
34,40.76840135,-73.87456502,"(40.76840135, -73.87456502)"
35,40.63342586,-73.95798553,"(40.63342586, -73.95798553)"
36,40.81584012,-73.94084052,"(40.81584012, -73.94084052)"
37,40.73880665,-73.92424729,"(40.73880665, -73.92424729)"
38,40.57242593,-74.10876771,"(40.57242593, -74.10876771)"
39,40.83885751,-73.93656341,"(40.83885751, -73.93656341)"
40,40.70391357,-73.73455003,"(40.70391357, -73.73455003)"
41,40.67446794,-73.98199696,"(40.67446794, -73.98199696)"
42,40.67421356,-73.98220922,"(40.67421356, -73.98220922)"
43,40.59073214,-74.16289554,"(40.59073214, -74.16289554)"
44,40.74356308,-73.90268675,"(40.74356308, -73.90268675)"
45,40.82899019,-73.81462392,"(40.82899019, -73.81462392)"
46,40.84716496,-73.82199416,"(40.84716496, -73.82199416)"
47,40.53560781,-74.23629191,"(40.53560781, -74.23629191)"
48,40.79552961,-73.97163521,"(40.79552961, -73.97163521)"
49,40.63119512,-74.10712083,"(40.63119512, -74.10712083)"
50,40.69039666,-73.73682806,"(40.69039666, -73.73682806)"
51,40.53772516,-74.2338473,"(40.53772516, -74.2338473)"
52,40.63744703,-73.90904559,"(40.63744703, -73.90904559)"
53,40.71641838,-74.01635472,"(40.71641838, -74.01635472)"
54,40.7871617,-73.97923482,"(40.7871617, -73.97923482)"
55,40.57458952,-74.11263245,"(40.57458952, -74.11263245)"
56,40.63752507,-74.08206583,"(40.63752507, -74.08206583)"
57,40.73096128,-73.70942799,"(40.73096128, -73.70942799)"
58,40.63347464,-73.95898149,"(40.63347464, -73.95898149)"
59,40.77142352,-73.92093863,"(40.77142352, -73.92093863)"
60,40.58613406,-73.94199185,"(40.58613406, -73.94199185)"
61,40.83181575,-73.81702922,"(40.83181575, -73.81702922)"
62,40.72942218,-73.70754655,"(40.72942218, -73.70754655)"
63,40.61649953,-73.96767695,"(40.61649953, -73.96767695)"
64,40.75102322,-73.70463807,"(40.75102322, -73.70463807)"
65,40.85522501,-73.93023478,"(40.85522501, -73.93023478)"
66,40.5495408,-74.14880056,"(40.5495408, -74.14880056)"
67,40.61586846,-73.90435867,"(40.61586846, -73.90435867)"
68,40.73380391,-73.70569583,"(40.73380391, -73.70569583)"
69,40.65638832,-74.00587273,"(40.65638832, -74.00587273)"
70,40.74444688,-73.75900403,"(40.74444688, -73.75900403)"
71,40.58808519,-73.94447925,"(40.58808519, -73.94447925)"
72,40.72613889,-73.84427373,"(40.72613889, -73.84427373)"
73,40.66505122,-73.98488418,"(40.66505122, -73.98488418)"
74,40.83980847,-73.81748316,"(40.83980847, -73.81748316)"
