,latitude,longitude,location
0,40.66619922,-73.92443587,"(40.66619922, -73.92443587)"
1,40.79074634,-73.80880609,"(40.79074634, -73.80880609)"
2,40.62474388,-74.10809172,"(40.62474388, -74.10809172)"
3,40.70444662,-73.93129451,"(40.70444662, -73.93129451)"
4,40.66850527,-73.79860935,"(40.66850527, -73.79860935)"
5,40.60848533,-73.95024603,"(40.60848533, -73.95024603)"
6,40.69944087,-73.74456932,"(40.69944087, -73.74456932)"
7,40.79345489,-73.81101639,"(40.79345489, -73.81101639)"
8,40.71589324,-73.96055904,"(40.71589324, -73.96055904)"
9,40.76913982,-73.73265272,"(40.76913982, -73.73265272)"
10,40.68239487,-73.72956211,"(40.68239487, -73.72956211)"
11,40.70264153,-73.95173322,"(40.70264153, -73.95173322)"
12,40.829246,-73.92122957,"(40.829246, -73.92122957)"
13,40.54668149,-74.1625965,"(40.54668149, -74.1625965)"
14,40.56213515,-74.1561762,"(40.56213515, -74.1561762)"
15,40.66858191,-73.79748327,"(40.66858191, -73.79748327)"
16,40.61044263,-74.16969599,"(40.61044263, -74.16969599)"
17,40.68256915,-73.99669392,"(40.68256915, -73.99669392)"
18,40.690662,-73.77947249,"(40.690662, -73.77947249)"
19,40.56245234,-74.14605198,"(40.56245234, -74.14605198)"
20,40.56446637,-74.14837758,"(40.56446637, -74.14837758)"
21,40.56485436,-74.14886852,"(40.56485436, -74.14886852)"
22,40.81446049,-73.95334976,"(40.81446049, -73.95334976)"
23,40.63187712,-73.93499169,"(40.63187712, -73.93499169)"
24,40.70844127,-73.75654148,"(40.70844127, -73.75654148)"
25,40.70860098,-73.75660753,"(40.70860098, -73.75660753)"
26,40.56216702,-74.14572579,"(40.56216702, -74.14572579)"
27,40.56238543,-74.14598248,"(40.56238543, -74.14598248)"
28,40.75771491,-73.93096298,"(40.75771491, -73.93096298)"
29,40.68545573,-73.95759832,"(40.68545573, -73.95759832)"
30,40.66133148,-73.7367403,"(40.66133148, -73.7367403)"
31,40.66215009,-73.73543398,"(40.66215009, -73.73543398)"
32,40.70261172,-73.75292228,"(40.70261172, -73.75292228)"
33,40.70284796,-73.75302887,"(40.70284796, -73.75302887)"
34,40.68913466,-73.79588413,"(40.68913466, -73.79588413)"
35,40.65928942,-73.73487477,"(40.65928942, -73.73487477)"
36,40.68115538,-73.99141357,"(40.68115538, -73.99141357)"
37,40.70376363,-73.76297055,"(40.70376363, -73.76297055)"
38,40.76296207,-73.91898272,"(40.76296207, -73.91898272)"
39,40.6828484,-73.73882683,"(40.6828484, -73.73882683)"
40,40.74709649,-73.8770926,"(40.74709649, -73.8770926)"
41,40.76909278,-73.81663809,"(40.76909278, -73.81663809)"
42,40.68071969,-73.82924651,"(40.68071969, -73.82924651)"
43,40.6699627,-73.79954312,"(40.6699627, -73.79954312)"
44,40.69744429,-73.84249774,"(40.69744429, -73.84249774)"
45,40.6918654,-73.76128092,"(40.6918654, -73.76128092)"
46,40.64126233,-73.9902826,"(40.64126233, -73.9902826)"
47,40.71263116,-73.75516391,"(40.71263116, -73.75516391)"
48,40.79207221,-73.80163708,"(40.79207221, -73.80163708)"
49,40.8824281,-73.86199463,"(40.8824281, -73.86199463)"
50,40.60794271,-73.99754729,"(40.60794271, -73.99754729)"
51,40.59240047,-73.95417179,"(40.59240047, -73.95417179)"
52,40.67053991,-73.88178758,"(40.67053991, -73.88178758)"
53,40.67469465,-73.79764481,"(40.67469465, -73.79764481)"
54,40.6749442,-73.75922138,"(40.6749442, -73.75922138)"
55,40.67611577,-73.93702829,"(40.67611577, -73.93702829)"
56,40.87910978,-73.85863667,"(40.87910978, -73.85863667)"
57,40.75280404,-73.86412735,"(40.75280404, -73.86412735)"
58,40.69635474,-73.74555733,"(40.69635474, -73.74555733)"
59,40.69912936,-73.74442985,"(40.69912936, -73.74442985)"
60,40.66803943,-73.79800558,"(40.66803943, -73.79800558)"
61,40.70004727,-73.76126059,"(40.70004727, -73.76126059)"
62,40.66820932,-73.79536351,"(40.66820932, -73.79536351)"
63,40.67459154,-73.97773109,"(40.67459154, -73.97773109)"
64,40.67910106,-73.9430104,"(40.67910106, -73.9430104)"
