,latitude,longitude,location
0,40.68746,-73.906494,"(40.68746, -73.906494)"
1,40.798527,-73.93961,"(40.798527, -73.93961)"
2,40.834354,-73.90086,"(40.834354, -73.90086)"
3,40.609,-73.95642,"(40.609, -73.95642)"
4,40.763744,-73.83507,"(40.763744, -73.83507)"
5,40.89183,-73.84324,"(40.89183, -73.84324)"
6,40.61593,-73.91312,"(40.61593, -73.91312)"
8,40.848118,-73.93089,"(40.848118, -73.93089)"
9,40.605568,-74.03118,"(40.605568, -74.03118)"
11,40.67813,-73.87112,"(40.67813, -73.87112)"
12,40.688698,-73.85409,"(40.688698, -73.85409)"
13,40.679386,-73.99685,"(40.679386, -73.99685)"
14,40.7272,-73.74922,"(40.7272, -73.74922)"
15,40.767418,-73.7906,"(40.767418, -73.7906)"
16,40.694588,-73.82591,"(40.694588, -73.82591)"
17,40.700768,-73.990944,"(40.700768, -73.990944)"
18,40.844982,-73.92067,"(40.844982, -73.92067)"
19,40.69324,-73.92865,"(40.69324, -73.92865)"
20,40.71778,-73.93246,"(40.71778, -73.93246)"
21,40.665916,-73.92547,"(40.665916, -73.92547)"
22,40.829185,-73.94472,"(40.829185, -73.94472)"
23,40.736576,-73.85406,"(40.736576, -73.85406)"
24,40.781693,-73.839615,"(40.781693, -73.839615)"
25,40.72956,-73.87145,"(40.72956, -73.87145)"
26,40.63426,-74.14596,"(40.63426, -74.14596)"
27,40.677654,-73.82866,"(40.677654, -73.82866)"
29,40.715176,-73.951965,"(40.715176, -73.951965)"
30,40.700424,-73.9444,"(40.700424, -73.9444)"
31,40.828945,-73.85666,"(40.828945, -73.85666)"
32,40.72276,-73.98595,"(40.72276, -73.98595)"
33,40.674896,-73.80745,"(40.674896, -73.80745)"
34,40.69456,-73.93438,"(40.69456, -73.93438)"
35,40.668022,-73.95605,"(40.668022, -73.95605)"
36,40.674953,-73.80205,"(40.674953, -73.80205)"
37,40.71664,-73.97561,"(40.71664, -73.97561)"
38,40.774895,-73.95391,"(40.774895, -73.95391)"
39,40.701683,-73.90885,"(40.701683, -73.90885)"
40,40.819622,-73.86835,"(40.819622, -73.86835)"
41,40.88176,-73.82324,"(40.88176, -73.82324)"
42,40.60276,-73.914734,"(40.60276, -73.914734)"
43,40.677208,-73.89723,"(40.677208, -73.89723)"
44,40.73603,-73.99781,"(40.73603, -73.99781)"
45,40.579803,-73.97184,"(40.579803, -73.97184)"
46,40.67158,-73.88911,"(40.67158, -73.88911)"
47,40.675735,-73.89686,"(40.675735, -73.89686)"
