,latitude,longitude,location
0,40.8441805,-73.9029171,"(40.8441805, -73.9029171)"
1,40.8026684,-73.9156089,"(40.8026684, -73.9156089)"
2,40.7284761,-73.9756966,"(40.7284761, -73.9756966)"
3,40.6402751,-73.9902425,"(40.6402751, -73.9902425)"
4,40.7100269,-73.8340529,"(40.7100269, -73.8340529)"
7,40.8252425,-73.86291,"(40.8252425, -73.86291)"
8,40.807667,-73.9492799,"(40.807667, -73.9492799)"
9,40.7884768,-73.9670113,"(40.7884768, -73.9670113)"
10,40.8060668,-73.9090412,"(40.8060668, -73.9090412)"
12,40.7208537,-74.0039287,"(40.7208537, -74.0039287)"
13,40.7641132,-73.9884952,"(40.7641132, -73.9884952)"
15,40.6103713,-74.1014715,"(40.6103713, -74.1014715)"
16,40.6088332,-74.1211698,"(40.6088332, -74.1211698)"
17,40.7122066,-73.8863759,"(40.7122066, -73.8863759)"
18,40.7609059,-73.9669961,"(40.7609059, -73.9669961)"
19,40.7484385,-73.996196,"(40.7484385, -73.996196)"
20,40.8269163,-73.8720302,"(40.8269163, -73.8720302)"
21,40.7440655,-73.987748,"(40.7440655, -73.987748)"
22,40.8393477,-73.843611,"(40.8393477, -73.843611)"
23,40.8056394,-73.934392,"(40.8056394, -73.934392)"
24,40.7266047,-73.9306435,"(40.7266047, -73.9306435)"
25,40.781688,-73.9489603,"(40.781688, -73.9489603)"
26,40.6368247,-74.0117603,"(40.6368247, -74.0117603)"
27,40.6519753,-73.8654089,"(40.6519753, -73.8654089)"
28,40.8465195,-73.9400625,"(40.8465195, -73.9400625)"
29,40.8333663,-73.8513801,"(40.8333663, -73.8513801)"
30,40.6528929,-73.8667311,"(40.6528929, -73.8667311)"
31,40.7497247,-73.9836217,"(40.7497247, -73.9836217)"
32,40.756133,-73.9676048,"(40.756133, -73.9676048)"
33,40.868886,-73.917593,"(40.868886, -73.917593)"
34,40.7014601,-73.8041291,"(40.7014601, -73.8041291)"
35,40.8838383,-73.9025663,"(40.8838383, -73.9025663)"
38,40.8952213,-73.8800407,"(40.8952213, -73.8800407)"
39,40.6695634,-73.8831754,"(40.6695634, -73.8831754)"
40,40.7353837,-73.7597799,"(40.7353837, -73.7597799)"
41,40.5664967,-74.1137614,"(40.5664967, -74.1137614)"
42,40.8167754,-73.8091258,"(40.8167754, -73.8091258)"
43,40.7088454,-74.0025032,"(40.7088454, -74.0025032)"
45,40.7130805,-73.9640727,"(40.7130805, -73.9640727)"
46,40.6196995,-74.1077068,"(40.6196995, -74.1077068)"
47,40.7509597,-73.9827227,"(40.7509597, -73.9827227)"
48,40.7456822,-73.9721247,"(40.7456822, -73.9721247)"
49,40.7432633,-73.9820102,"(40.7432633, -73.9820102)"
50,40.7408961,-73.8996069,"(40.7408961, -73.8996069)"
51,40.7639012,-73.9532241,"(40.7639012, -73.9532241)"
52,40.6782783,-73.8974316,"(40.6782783, -73.8974316)"
53,40.7117796,-73.9997006,"(40.7117796, -73.9997006)"
54,40.5907084,-74.1657874,"(40.5907084, -74.1657874)"
55,40.7643491,-73.9234585,"(40.7643491, -73.9234585)"
56,40.6315982,-73.9849297,"(40.6315982, -73.9849297)"
57,40.7402973,-74.007939,"(40.7402973, -74.007939)"
